month,season,is_highway,roadType,class,lat,lon
-0.01729985422151399,-0.01912596385168385,0.0,0.008188528920327382,-0.06891415259316537,-0.02520512817894344,-0.035687796870713925
-0.017221629057259703,-0.01598343589090149,0.0,0.02938859414440983,-0.05361035813174788,-0.03756260521957254,-0.060670375768681166
-0.01863452535161186,-0.021981385453583305,0.0,-0.00041238321715861964,-0.09375984218153387,-0.0033957383501909823,-0.023049655277733234
-0.017050305795971627,-0.01911354282969484,0.0,-1.46890783633215e-05,-0.10442751017304557,-0.009950859096840802,-0.02384268765141353
-0.01729985422151399,-0.019371969642212696,0.0,0.012754538431160251,-0.07855608519132708,-0.011957865516691209,-0.021891552023201314
-0.019137972056790235,-0.02280923100887733,0.0,0.024896528677892542,-0.04387428409200781,-0.03281525889805508,-0.04631580136878688
-0.01750258021487579,-0.01701864108877235,0.0,0.05124553188530885,-0.09073848093386364,0.006002804826046085,-0.053095574043984475
-0.017666204594300676,-0.018859064112584274,0.0,-0.003445793415785334,-0.07104552663877706,-0.05197417003036659,0.0003400713665379458
-0.018604663385270483,-0.017203064360769467,0.0,-0.22560409395051542,0.9829141203468631,-0.18656710421160788,-0.5866043150906736
-0.04997199391438589,-0.015037310344391796,0.0,0.0002382746373288445,-0.07060317990670394,-0.04498160997920718,0.013598727992315162
-0.05083507711465367,-0.03076379827457662,0.0,0.014598191626521567,-0.1516306207623111,0.00034065754794292515,0.053821205694517454
-0.00935367166237484,-0.019422682962010232,0.0,-0.01655770420207641,-0.037594648252365644,-0.030157513722499488,-0.06222199096432477
-0.01670507146582739,-0.01583098143544064,0.0,0.014310618920609633,-0.10512174939283318,0.018889200665278782,-0.05752935924411933
-0.028200774924160777,-0.021889093831145075,0.0,0.005418477715807687,-0.022388880599401192,-0.1880095343687992,0.06132029584476742
-0.018604663385270483,-0.01727279184511604,0.0,-0.2317425014549435,1.0361383961426678,-0.24298768577150598,-0.3832553454291774
-0.012116124503775557,-0.013311790645720812,0.0,-0.4566075547085123,1.0120810254807182,-0.3452993283844824,-0.3085166137484498
-0.00744842657434001,-0.013166818734153443,0.0,-0.012297919883873173,1.2248447860594502,-0.5679230365418799,-0.30034818010292097
-0.006947234319273789,-0.01257942231984001,0.0,-0.017867642935377223,1.0892677924653227,-0.7395013994634472,-0.4004151492293056
-0.016905764470748416,-0.01939284825272351,0.0,0.048251534104407204,0.11133659164262806,-0.26576428586110007,0.005955204292136709
-0.008959522055588401,-0.013293764798301638,0.0,0.19488092776778213,1.3614397094313238,-1.4357253044298526,-0.0039610119753422015
-0.07341409508844662,-0.030536544170371722,0.0,-0.010644369058793512,-0.20122324621226978,-0.10932345770277967,0.2509948603267612
-0.016078457458585355,-0.01598343589090149,0.0,0.029490159581458647,-0.05099958587114916,-0.04365788746329005,-0.05653948445031275
-0.014865437975756174,-0.021957077385706774,0.0,0.00977893684190556,-0.0634735011579737,0.03232050147368698,-0.083435533659677
-0.01723117881451158,-0.02145371934536205,0.0,0.013537607722427451,-0.13029501767133556,0.02816609104574944,-0.02967270002511396
-0.01582917002270262,-0.01944758706092332,0.0,0.005278075470038168,-0.027991908638506355,-0.09135039123181087,0.006719698787777968
-0.01930105375138229,-0.020615433589835825,0.0,-0.23007076491330156,0.992730834385151,-0.09033804017243052,-0.5155281069361813
-0.07448577968331888,-0.03287215960853734,0.0,0.011517329105397925,-0.261750808858906,-0.10312934578418817,0.2898585756495418
-0.018604663385270483,-0.01727279184511604,0.0,-0.2369927271938486,1.0366836807257218,-0.42049748024652084,-0.34584363378472555
-0.016078457458585355,-0.01598343589090149,0.0,0.029039978459767253,-0.050989037107208646,-0.04435578816454036,-0.05763621955738334
-0.01930105375138229,-0.020615433589835825,0.0,-0.22878366272772,0.9933639866373302,-0.09450191654355933,-0.5542115456035683
-0.020430152863428797,-0.014727935151681347,0.0,0.04536424033485078,-0.1930397359217728,0.04489249924636762,0.09934690565722452
-0.018157711809724496,-0.017660737057957215,0.0,0.019315014326979525,-0.17582167204494045,0.022783536826540097,0.018365085175711886
-0.01392870314499925,-0.01718139821921873,0.0,0.045953241247747065,-0.11159827332972294,0.0329032287512492,-0.05733924271090825
-0.018604663385270483,-0.017203064360769467,0.0,-0.22568319281116458,0.9788523907619907,-0.16213834894717902,-0.5877833917279159
-0.016188531869809147,-0.019422682962010232,0.0,0.0011200707021544343,-0.03646153440120703,-0.05218511506902665,-0.05810628667244976
-0.020281143655464583,-0.024750393364993455,0.0,0.06874667187913813,0.09169757136039718,-0.18400500588364296,-0.08091917307124041
-0.033250502132093095,-0.024860485607802775,0.0,0.0001753861152973335,-0.17857479046111846,-0.04311818231305963,0.11178498889488135
-0.025936141997471726,-0.024624664452633806,0.0,0.02593078984675865,-0.070867972093188,-0.0025769478681045414,-0.050369909912497894
-0.015039271688719156,-0.016854614178303078,0.0,0.013781207835224669,-0.09356865588380828,-0.019038976699453217,-0.07401653745667323
-0.032180515398218174,-0.02749294803586055,0.0,-0.011244092372394647,-0.1589938728721409,-0.05952302311658232,0.11900212646541973
-0.01723117881451158,-0.021369932466108424,0.0,-0.014071399237588645,-0.2511692870962,0.1550993460630034,0.1663121143030755
-0.01930105375138229,-0.01727279184511604,0.0,-0.2324143670609399,1.0284860444049648,-0.20226576241776137,-0.38194843076413926
-0.015756383312356268,-0.017093749393811624,0.0,-0.038779338195328694,0.05537013353000726,-0.14635253458526087,-0.005443463359058648
-0.017627156318749705,-0.017203064360769467,0.0,-0.1935488968508972,0.9485714546865504,-0.2261017916452439,-0.5740021221894277
-0.017627156318749705,-0.017203064360769467,0.0,-0.19795229981756401,0.9518815990495059,-0.05126324026698381,-0.5383544299697695
-0.022131083674985962,-0.023503388470580665,0.0,0.024423261169151354,-0.070867972093188,-0.007241406577608088,-0.037227105436871584
-0.01747892314064708,-0.019647991087962904,0.0,0.051091861119305595,-0.2584074581743231,0.6428059576252627,-0.561749518468037
-0.01930105375138229,-0.01727279184511604,0.0,-0.22872950427732675,1.0298131415708627,-0.21402565926105022,-0.39264290182463263
-0.007266453744538808,-0.013203183579701868,0.0,0.07547308562419779,1.1170010513268311,-0.8647977628021767,-0.3846865249296586
-0.01863452535161186,-0.021981385453583305,0.0,-0.0004118352000623555,-0.08648921478402814,-0.013321569556069423,-0.024350961364616442
